ticker,price,change_pct,volume,avg_volume,market_cap,float
GAUZ,0.3866,-0.9226,99458.0,4798787.0,8887018.0,13151684.0
GCDT,0.3741,-1.5526,8283.0,1887425.0,4816537.0,3387183.0
GCL,0.54,-9.8798,108339.0,497422.0,69124704.0,
GDC,1.51,-1.9481,181945.0,1405053.0,6285375.0,4090239.0
GELS,0.9,0.7613,1462848.0,5983029.0,9639953.0,5150874.0
GENK,1.9,0.5291,39348.0,190132.0,62632772.0,4783448.0
GGR,2.66,1.1407,7585.0,41830.0,53395724.0,17846790.0
GIPR,0.539,3.0593,14771291.0,8235927.0,1637557.0,
GLE,0.5095,-0.098,40346.0,5800422.0,9323850.0,7819956.0
GLND,1.37,4.5802,353219.0,1155758.0,59910364.0,35252221.0
GMEX,0.7403,-5.4896,156057.0,1344089.0,670215.0,
GMHS,0.815,3.6368,51199.0,207298.0,46715156.0,25982149.0
GNPX,3.5,2.1898,37631.0,175560.0,2868981.0,
GOAI,2.87,8.3019,169397.0,325920.0,114783176.0,15435137.0
GORO,4.15,2.4691,1778810.0,1061807.0,562925184.0,68193250.0
GOSS,0.1753,-0.1708,8093290.0,27817819.0,85694832.0,
GOVX,0.4831,-4.6764,548834.0,681206.0,2517175.0,
GPRO,1.7,22.3022,285136073.0,29055250.0,350805824.0,
GPUS,0.1855,-2.9812,61530680.0,24385492.0,26110564.0,135380815.0
GRAN,1.19,-6.6667,9055.0,23662.0,29638438.0,4712263.0
GRI,2.88,25.7642,7464779.0,329644.0,6296011.0,2186115.0
GRNQ,18.7,24.9165,343853.0,15515.0,33899100.0,1069894.0
GRWG,1.645,2.8125,215991.0,364453.0,96924136.0,50451813.0
GSUN,0.2577,1.2972,1872941.0,10950667.0,2584439.0,9368669.0
GTBP,6.025,,1172323.0,32450.0,10871384.0,
GTEC,0.955,1.5849,91462.0,410006.0,25349732.0,20336059.0
GUTS,0.6966,1.3531,440456.0,1663095.0,110884680.0,
GVH,1.01,0.0,175579.0,1130024.0,2439626.0,2296389.0
GWH,0.3422,1.4527,627995.0,890664.0,13472423.0,
GXAI,0.755,-1.0485,138379.0,2458287.0,10382977.0,10521790.0
GYGY,1.25,-17.2185,1344719.0,3382340.0,17990000.0,477958.0
HAIN,0.7479,0.3758,414254.0,1027917.0,67500576.0,
HCAT,1.69,-1.1696,401890.0,1103198.0,127183296.0,
HCTI,0.7907,-7.8008,411436.0,1010687.0,11579266.0,14974172.0
HFFG,1.77,0.2833,35659.0,286883.0,98416984.0,40542674.0
HIHO,0.9199,-0.0109,15747.0,1737324.0,4256079.0,2923125.0
HKPD,0.1276,-8.8571,2345046.0,2674453.0,6188595.0,15713736.0
HLP,1.43,3.6232,132476.0,1561429.0,106876408.0,
HODO,0.2149,-9.3249,508904.0,724404.0,18245652.0,
HOLO,1.72,-2.2727,280709.0,365003.0,39409260.0,
HOWL,0.9663,2.384,489800.0,6994722.0,46961276.0,47916735.0
HPAI,0.4294,-3.2229,18972.0,558456.0,16165584.0,7586883.0
HTZ,2.3,1.3216,8719265.0,32642611.0,819838208.0,169966718.0
HUBC,0.6723,-6.625,170331.0,1641162.0,4092196.0,13150.0
HUDI,0.7925,2.5226,28506.0,1228211.0,11347952.0,4231271.0
HUIZ,1.47,2.0833,36595.0,1873369.0,14855932.0,4458101.0
HXHX,0.4781,-5.1953,80759.0,2281993.0,6573875.0,2470050.0
HYFM,0.954,-6.4706,147695.0,2676641.0,4597634.0,3546829.0
