ticker,price,change_pct,volume,avg_volume,market_cap,float
PETZ,1.34,-3.5971,3088.0,,,3867096.0
PFSA,1.94,7.7778,195937.0,,,518167.0
PHIO,1.03,0.9804,156550.0,,,
PLAG,0.6732,-2.2932,294432.0,,,11638517.0
PLCE,2.04,1.4925,266823.0,,,8042150.0
PLRX,1.11,-1.7699,435513.0,,,
PMA,1.22,0.0,11586.0,,,
PMAX,0.9568,0.4093,20018.0,,,1017107.0
PMCB,0.4452,5.0,451868.0,,,10068965.0
PMEC,0.65,8.5142,193388.0,,,5529117.0
PMVP,1.5,2.7397,1178249.0,,,48411083.0
POAS,0.164,-0.5759,251385.0,,,
POLA,1.25,-2.3438,31890.0,,,3039126.0
PPBT,1.4,-9.3851,159763.0,,,1080022.0
PPCB,0.62,-1.5873,159596.0,,,1272060.0
PRFX,0.99,-2.9412,89436.0,,,844372.0
PRHI,7.37,-5.9949,18186.0,,,
PROP,0.42,4.6859,840433.0,,,77131279.0
PRPL,3.3387,40.5768,396988.0,,,2256478.0
PRSO,0.4714,-2.1992,172939.0,,,15096270.0
PRTS,8.52,-1.0453,40957.0,,,
PRZO,0.672,-4.6673,334249.0,,,28257563.0
PSQH,5.3,1.3384,115519.0,,,
PW,6.93,1.1679,2553.0,,,
PWCM,0.93,0.9005,194151.0,,,1777970.0
QCLS,0.7476,-1.6316,4396478.0,,,8113263.0
QNME,0.5765,98.5193,325648586.0,,,25776946.0
RAIN,0.6653,-2.4916,77459.0,,,3349465.0
RANI,0.862,1.2212,382822.0,,,83498416.0
RAYA,1.85,-13.9535,48068.0,,,932507.0
RCAX,9.47,-8.693,105800.0,,,
RCON,1.2808,-0.7132,632219.0,,,317842.0
RCT,0.206,1.7787,419887.0,,,9476554.0
RDGT,0.92,-0.0109,38708.0,,,3614695.0
RDHL,0.5683,-4.1329,80139.0,,,4203410.0
REAX,16.4046,-6.845,1180478.0,,,21636136.0
REBN,0.8295,-0.5515,22547.0,,,5677386.0
RECT,1.345,3.0651,3341.0,,,3331887.0
REED,0.811,2.6582,633653.0,,,3693838.0
RENX,1.71,8.2278,91723.0,,,
REVB,0.9304,-2.0632,15793.0,,,
RGNT,1.81,3.4286,22811.0,,,2420064.0
RGTZ,15.871,2.4597,397149.0,,,
RIME,0.2101,-2.8664,1279658.0,,,16799676.0
RKTO,0.7956,0.7089,190541.0,,,
RMCF,0.8897,3.4535,19646.0,,,5851034.0
RMTI,7.93,0.2528,44475.0,,,
RNXT,1.69,-2.3121,565494.0,,,39201296.0
RPGL,1.44,-2.7027,18305.0,,,
RPID,1.1,0.9174,720628.0,,,28850272.0
RUBI,1.21,-15.3846,431083.0,,,604982.0
RYDE,0.757,8.2511,7742381.0,,,65806432.0
RYET,0.8479,-4.7293,65277.0,,,15961434.0
RZLV,2.26,-0.4405,8485755.0,,,242876155.0
SAFX,0.4722,2.6522,4018852.0,,,125110178.0
SAGT,0.6199,6.512,3635734.0,,,5750769.0
SBFM,0.8998,6.979,157275.0,,,
SCAG,0.255,0.7905,4255481.0,,,20496256.0
SCKT,0.5274,3.0078,11530.0,,,5738755.0
SCNI,1.57,-3.0864,214945.0,,,488725.0
SCNX,0.3135,0.0958,293494.0,,,
SCYX,4.41,-0.8989,68310.0,,,
SDA,0.4866,-1.2581,193093.0,,,34736227.0
SDEV,1.0037,19.3176,3061036.0,,,
SDST,0.1331,-47.0787,42202631.0,,,
SEED,0.93,-2.6484,9066.0,,,6871048.0
SEER,1.88,-2.0833,533093.0,,,
SEGG,2.7759,-8.6875,101757.0,,,2980767.0
SEV,2.13,1.9139,393412.0,,,24000000.0
SFHG,2.44,0.4115,10342.0,,,1219299.0
SFWL,8.2788,-7.9622,1205.0,,,13535367.0
SGLY,1.18,3.5088,213835.0,,,520964.0
SGRX,1.769,9.1302,203015.0,,,295571.0
SHFS,0.17,-1.5064,758761.0,,,11117049.0
SID,1.0998,-6.7966,10503113.0,,,624762641.0
SIEB,2.39,2.7957,56650.0,,,21501544.0
SILO,1.7592,2.2791,280394.0,,,
SKIN,0.6804,0.0478,1028224.0,,,
SKYA,1.7,24.0876,1054374.0,,,33428784.0
SKYE,1.81,15.2866,99197.0,,,2772124.0
SLBT,1.78,-4.8128,60445.0,,,560759757.0
